Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,UTILIZATION
6d17f133-5ee7-37c8-a878-ebc24aa13ce2,6939476c-ce7a-38f6-bf3b-4c661975a5d1,Ebony669 Kiehn525,F,GENERAL PRACTICE,7440 FRONTAGE RD,MERRIAM,KS,66203-4670,39.017607,-94.693955,32
5b894c66-b343-3bbe-95b0-b6bd76dcf19f,4f8da625-dd92-34d0-89ad-ee4ae96d03ff,Ronald408 Gibson10,F,GENERAL PRACTICE,11729 ROE AVE,LEAWOOD,KS,66211-2605,38.907263,-94.62524,69
bb1b8b60-e889-3951-8271-f404a2d95898,af528c7c-9b9e-3774-861b-ffe9861905b4,Isaias604 Kutch271,M,GENERAL PRACTICE,103 NW,ABILENE,KS,67410-1547,38.924483,-97.2279,11
4197aec3-f3ad-3cde-86e8-5b0092df4174,c5a31c3b-d96c-39b7-90f7-0d68edbf0430,Lloyd546 Leannon79,M,GENERAL PRACTICE,22700 W 55TH TERRACE,SHAWNEE,KS,66226-5602,39.017488,-94.805801,42
caafa257-b400-3dd4-a3db-eac17d5e710f,ddb61b13-4351-3e26-88fc-ce60acd82865,Roger751 Harber290,M,GENERAL PRACTICE,400 S SANTA FE,SALINA,KS,67401-4144,38.814003,-97.614463,42
33b9db8a-e9d3-357e-bf9e-cf374669e95e,4054d55a-87ab-305c-a4d5-b983c51f04e0,Rickie717 O'Conner199,M,GENERAL PRACTICE,1901 N WALDRON ST,HUTCHINSON,KS,67502-1129,38.067291,-97.90952,32
eee2602c-f0af-3a68-8857-03c82e16d71b,730deb31-f65a-36f2-ba7c-ef6e007021fd,Tammara379 Carroll471,F,GENERAL PRACTICE,201 S HILLSIDE ST,WICHITA,KS,67211-2128,37.690638,-97.345836,17
2b1fce4e-edff-387b-9e3a-65bae7044e09,a046de93-1b27-3de6-b732-779d00ce518f,Branden904 Kuhic920,M,GENERAL PRACTICE,6512 OVERBROOK RD,MISSION HILLS,KS,66208-1940,39.014035,-94.617552,39
1c5e1d0d-7980-3b58-8be7-49eea1f55687,b2f52d7b-6206-3e3a-a004-509f9e9212bf,Nolan344 Blanda868,M,GENERAL PRACTICE,101 LEE AVE,COLUMBUS,KS,66725-1021,37.171452,-94.844126,39
174fad4d-c4b8-3fa0-8ba1-17bec054395c,0c8f3257-1620-3f60-b5a5-9f861954b0cd,Catherina275 Fahey393,F,GENERAL PRACTICE,1900 W 56TH ST,MISSION HILLS,KS,66208-1102,39.014035,-94.617552,33
a38c8ca4-4d2f-3352-976a-f850c5d68005,d32eaf8c-50b6-3b38-b7df-8bf3592068cb,Arturo47 Cantú190,M,GENERAL PRACTICE,1402 CHURCH ST B,EUDORA,KS,66025-8401,38.934569,-95.093756,41
a9986807-0ba6-3e98-b15b-1dedb7c28c2a,25a1df33-4d79-3a07-a01a-9f1e5581be8e,Carey440 Boehm581,M,GENERAL PRACTICE,7211 W 110TH ST,OVERLAND PARK,KS,66210-2339,38.889041999999996,-94.690584,38
0ecc3f1a-60d1-381a-b399-e84121a5c238,b3af53be-7cc9-30a0-9f55-57543cee0c05,Zandra428 Mann644,F,GENERAL PRACTICE,1004 PROGRESS DR,LANSING,KS,66043-6323,39.243010999999996,-94.89353100000001,28
991fb8e2-45ab-3301-b9c1-696e3db7d12c,e9588d84-39cd-3350-83c1-8f85a73595d0,Florencio463 Trantow673,M,GENERAL PRACTICE,629 S PLUMMER AVE,CHANUTE,KS,66720-1928,37.668986,-95.461164,31
5ac9ab9b-e94c-35ca-991c-a17e551d5ba2,2ae42cc3-2314-36ca-a826-df61157b9033,Julio255 Hirthe744,M,GENERAL PRACTICE,421 S MAPLE ST,GARNETT,KS,66032-1334,38.285872999999995,-95.241231,32
83cb819e-9eff-3385-ba29-1ea03d1d871c,8f49dc3b-239a-3c71-bde0-28a5bfd08bcc,Mariana775 Velázquez409,F,GENERAL PRACTICE,4350 SHAWNEE MISSION PKWY,FAIRWAY,KS,66205-2513,39.024525,-94.628718,35
4451e0ee-5367-34e2-b3d1-d250a2a40616,0f3a1bfc-c631-34af-ae94-4393bb13d7b0,Cruz300 Herzog843,M,GENERAL PRACTICE,10875 GRANDVIEW DR,OVERLAND PARK,KS,66210-1579,38.889041999999996,-94.690584,2
5d7b77e1-b2ea-305b-9c44-27467cf869d6,ebfe5892-0e81-38f4-8731-6c2edc2bf7b4,Christoper325 Mills423,M,GENERAL PRACTICE,2220 CANTERBURY DR,HAYS,KS,67601-2370,38.881528,-99.32175,34
1d6c255b-f781-3075-a763-5850cf4e1c33,875ee142-5724-3078-8331-36fd54b32517,Milan77 Ruecker817,M,GENERAL PRACTICE,20375 W 151ST,OLATHE,KS,66061-7207,38.884279,-94.819468,23
f06f2821-1a27-337d-b13f-b5b490b98c1c,1d846dca-b06b-392b-b724-378fc218ceca,Yanira774 Toy286,F,GENERAL PRACTICE,120 W 8TH ST,ONAGA,KS,66521-9574,39.489283,-96.170241,17
8f457883-2c68-3417-83f8-f88190f72c58,0e4b074a-ea55-3e80-9803-92d0ecb4ecb7,Gary33 Nikolaus26,F,GENERAL PRACTICE,601 SW CORP VIEW,TOEPKA,KS,66615-1245,39.093912,-95.943336,66
005c519f-35a8-3e03-99d1-e32c39966f97,c2790415-47cf-3b71-a26b-52f1861534a6,Andra606 Mills423,F,GENERAL PRACTICE,120 NW 400 HWY,CHEROKEE,KS,66724-9649,37.345065999999996,-94.821567,15
d66e5500-58d7-3da7-9839-5913fc9ddb87,2ee09c7f-9020-3a41-b3b9-f8822c7f7799,Daniel959 Ayala238,M,GENERAL PRACTICE,620 S ROGERS RD,OLATHE,KS,66062-1704,38.884279,-94.819468,25
ee924524-fde2-320a-92d7-e2a490b07881,cece067e-f0b5-3b70-bf70-daf7fcb9c274,Ashley34 Hirthe744,M,GENERAL PRACTICE,101 E ROSS,CLEARWATER,KS,67026-7824,37.508522,-97.497387,56
b9144846-5b32-30f2-9586-94ca786d5751,c340a0c4-33af-36b8-a5d0-cb9815726771,Adriene242 Farrell962,F,GENERAL PRACTICE,1500 SW 10TH AVE,TOPEKA,KS,66604-1301,39.034673,-95.696191,37
225c1431-b521-38aa-939f-6fb881faebc2,3a7c6a82-a3ad-3579-9f63-05ae54078411,Joey457 Kreiger457,M,GENERAL PRACTICE,8010 E 53RD ST N,BEL AIRE,KS,67226-8702,37.775943,-97.246571,28
f801eed5-a9c7-3789-90aa-7a2fad7e038f,fe255b7e-216b-3760-8a81-9aa145906097,Sunni15 Lesch175,F,GENERAL PRACTICE,2600 OTTAWA RD,NEODESHA,KS,66757-1897,37.424177,-95.684586,38
fd9194ee-4ee3-3451-9d5b-f9e44c736538,64c20a2f-4e2e-37d7-afc7-c4ba56540e79,Cruz300 Hickle134,F,GENERAL PRACTICE,12720 STATE LINE RD,LEAWOOD,KS,66209-1619,38.907263,-94.62524,15
3658d967-fb34-3fd0-b958-dfdadd6b90ba,acb2f863-8575-3aaa-8387-c1fe782de25b,Wendolyn786 Prohaska837,F,GENERAL PRACTICE,6700 E 45TH N ST,BEL AIRE,KS,67226-8817,37.775943,-97.246571,62
63184bd3-6b91-32a6-a4aa-130ae48b1fb9,f84caac8-c5ac-3af8-8eec-93cdc9c4bc78,Merrie964 Champlin946,F,GENERAL PRACTICE,3216 VINE ST,HAYS,KS,67601-1936,38.881528,-99.32175,29
0c1633d6-b832-3f04-b4db-63a6d03fbde1,28fb0ab7-2199-303e-91f7-10c362edf03f,Ludivina884 Steuber698,F,GENERAL PRACTICE,190 EAST BANNOCK STREET,BOISE,ID,83712,43.598488,-116.231084,39
3e47fe79-0feb-37ae-808c-2d3a86b6f095,09149a83-7189-3141-8718-e4a735213c9b,Whitney250 Wyman904,M,GENERAL PRACTICE,1055 NORTH CURTIS ROAD,BOISE,ID,83706,43.598488,-116.231084,76
edd28f59-c374-342a-9392-2dc0c48f1517,efa91ebb-553f-3fe6-814f-2b8ab58b02fa,Wilfredo622 Medhurst46,M,GENERAL PRACTICE,1512 TWELFTH AVENUE ROAD,NAMPA,ID,83686,43.582381,-116.563875,254
64409708-02a8-3f92-973e-4987c840949b,9b04b735-dec0-3994-8c90-9ca702a50618,Bernard308 Carter549,M,GENERAL PRACTICE,3100 CHANNING WAY,IDAHO FALLS,ID,83404,43.487517,-112.03571200000002,1
5db58357-caf2-3add-b338-33d2f65cc382,d9a01524-3be3-3d7c-90c0-d52b01367aa1,Jodie811 Wintheiser220,F,GENERAL PRACTICE,450 EAST MAIN STREET,REXBURG,ID,83440,43.822893,-111.79098799999998,1
e731a416-ef3a-35d7-b6c7-42fcf029b7cc,3ae063e0-c69f-3c73-a81d-5ece4caaf4a7,Sancho742 Arevalo970,M,GENERAL PRACTICE,777 HOSPITAL WAY,POCATELLO,ID,83201,42.883262,-112.440988,54
66694dd0-b378-3d05-b7ad-9885b35dead5,2b983d45-cb71-3f7f-9680-e150543277cd,Carl856 Halvorson124,M,GENERAL PRACTICE,8800 WEST EMERALD STREET,BOISE,ID,83704,43.662471,-116.132317,9
67ad2887-5c9c-3929-9fe1-8d7a6fbc49b9,d57b3bea-e523-34e2-b69a-3ecd72c7413c,Stefania815 Leffler128,F,GENERAL PRACTICE,510 ROOSEVELT STREET,AMERICAN FALLS,ID,83211,42.782631,-112.854229,1
78a42cd1-b7ac-35ab-b4a6-bac858415073,7c4aca2b-a76b-373a-82c6-27375a7b312b,Melvina326 Glover433,F,GENERAL PRACTICE,645 EAST 5TH STREET,WEISER,ID,83672,44.374148,-116.957099,1
9bb63ed1-6c13-3ff6-8f9b-53c05007e52f,7faf5c9c-c810-3e43-a078-8c4a6a5961c9,Nathanael908 Friesen796,M,GENERAL PRACTICE,895 NORTH 6TH EAST,MOUNTAIN HOME,ID,83647,43.049579,-115.866402,12
649f47d1-4215-303e-af75-f9c3834894af,a9d33ba0-d08d-3669-aa7a-e304097f826e,Willena258 Oberbrunner298,F,GENERAL PRACTICE,1000 STATE STREET,MC CALL,ID,83638,43.598488,-116.231084,53
23091017-9495-3347-92e3-13ede8a32cc5,521e639f-b733-3121-9ddf-33b208e60928,Teodora360 Kihn564,F,GENERAL PRACTICE,1202 EAST LOCUST STREET,EMMETT,ID,83617,43.854151,-116.585489,134
ad07a614-2986-3419-9c56-704409f7c4e8,dcfa4055-359b-3be0-92c0-56d14e160736,Harris789 Blanda868,M,GENERAL PRACTICE,1224 8TH STREET,RUPERT,ID,83350,42.640986,-113.633045,122
25e7ff74-b63e-3bea-b7f6-25d6cdf5bf3c,c74dd37d-21ff-30b7-8c19-10a85364ed18,Henry768 Paucek755,M,GENERAL PRACTICE,301 CEDAR STREET,OROFINO,ID,83544,46.487267,-116.258123,92
67624dd9-1a22-31f9-bb35-a62e31f8570a,44daa835-3d80-3cac-90fd-3110a3c9abd2,Alix578 Lynch190,F,GENERAL PRACTICE,100 HOSPITAL DRIVE,KETCHUM,ID,83340,43.692245,-114.382687,209
2a90e588-b4b7-34d2-975d-98bb1ebab356,2e23a9d1-fa47-388e-a767-673889d827e5,Grady603 Green467,M,GENERAL PRACTICE,520 NORTH THIRD AVENUE,SANDPOINT,ID,83864,48.280716,-116.560067,11
0ffa2e51-80e5-3a27-b673-4ac8a0adda0d,e1fd0ab5-777b-3298-bd60-e0bc709d7993,Antonio44 Rice937,F,GENERAL PRACTICE,790 W USTICK RD,MERIDIAN,ID,83646-5558,43.617852,-116.397129,53
8b16082d-37df-312d-bd42-8773b4c7e527,fbcf9204-4d8c-3328-9fb9-7e9fd4989314,Stanley702 Pollich983,M,GENERAL PRACTICE,215 4TH AVE N,TWINN FALLS,ID,83301-6139,42.562815,-114.463988,13
2f872b67-1e04-3c1e-a9c7-3b2b1b774bce,ecef44a7-1a19-3dd5-8cd4-bf55e9652606,Rudolf736 Wolff180,M,GENERAL PRACTICE,528 N STATE ST,SHELLEY,ID,83274-1154,43.377134000000005,-112.119932,41
ff152ae7-3858-3d15-997c-9b3c132b04f3,d819a932-6c23-37d1-845a-81b3db420fa4,Dong972 Kihn564,M,GENERAL PRACTICE,310 2ND ST S,NAMPA,ID,83651-3765,43.569121,-116.56743600000001,38
4815d9f8-7ea8-3588-a8c0-e09c7a42362e,1b6ff900-0441-3166-ab68-25c5ab368128,Odis959 Bins636,M,GENERAL PRACTICE,2500 W A ST,MOSCOW,ID,83843-6000,46.734235,-116.955826,22
eae15045-3b6b-3099-a37c-2d142e295761,60fb408f-9db7-3985-8047-ffb073b40c7e,Jonah176 Graham902,M,GENERAL PRACTICE,5402 W OVERLAND RD,BOISE,ID,83705-2640,43.598488,-116.231084,24
e4167f91-75e3-3fd8-93ab-53ce8867f62f,6e2bd19b-d4bf-338d-8b89-9017a60aa33b,Jasper743 Ortiz186,M,GENERAL PRACTICE,717 MISSION RD,FORT HALL,ID,83203,42.768194,-112.64831399999998,33
410a86da-15b1-3e2b-be69-744e53fc5166,18a2789b-d054-3c8b-a82d-1504ffe88eef,Ismael683 Pacocha935,M,GENERAL PRACTICE,619 S WASHINGTON ST,MOSCOW,ID,83843-3063,46.734235,-116.955826,12
878305d0-b936-3ca0-8ff9-7e285bb18169,26ebdfae-e79a-3cd1-8fba-bd9c1733c568,Gustavo235 Willms744,M,GENERAL PRACTICE,757 E WYTHE CREEK CT,KUNA,ID,83634-5006,43.508615999999996,-116.398458,16
3e48a644-75d5-3e1f-acc1-548ecb6ad9d1,51c20880-e2ad-3405-b982-4ffeeded2fb4,Monica757 Streich926,F,GENERAL PRACTICE,1626 S WELLS AVE,MERIDIAN,ID,83642-4528,43.617852,-116.397129,60
76651a52-1853-3f4b-a8fb-dedc6e45847e,1e17b69e-9d74-3fdb-bd79-a2b3979fbbff,Onita767 Heaney114,F,GENERAL PRACTICE,2775 N HOWARD ST,COEUR D ALENE,ID,83815-8170,47.768074,-116.802741,56
e62b65a0-ae21-3d64-9982-0ba236d93185,8d7343fd-591e-36e4-a929-b22ea8359e44,Jewell855 Crooks415,M,GENERAL PRACTICE,524 N STATE ST,SHELLEY,ID,83274-1154,43.377134000000005,-112.119932,59
c03530b1-c85d-330a-8aa2-066d8d425160,4d025388-adac-3005-b322-17b8ebd9cf35,Elsie248 Bins636,F,GENERAL PRACTICE,9850 W ST LUKE'S DR,NAMPA,ID,83687-7912,43.569121,-116.56743600000001,20
e7baf7fb-8340-3849-a2c0-c57dd67c9ba4,0d10d307-ae01-3126-931c-4ef6692b8e0e,Markus389 Berge125,M,GENERAL PRACTICE,265 E CHUBBUCK RD,CHUBBUCK,ID,83202-5055,42.922627,-112.469476,30
25a1f65c-107d-31d2-87a8-8319e3a8cdaf,ca0ca93d-3328-326d-babf-9eb21e0ab39a,Breann988 Zemlak964,F,GENERAL PRACTICE,6013 W OVERLAND RD,BOISE,ID,83709-3078,43.598488,-116.231084,6
7be9c148-802d-3a4b-b0bb-807409e96d3f,2693ed1f-f1ad-3620-9248-8ed46d3ecfbf,Whitney250 Corkery305,F,GENERAL PRACTICE,2321 E GALA ST,MERIDIAN,ID,83642-7692,43.617852,-116.397129,9
0d79663b-455d-3fa7-85b1-23aa1976b564,d63a9a9e-6b60-3bab-9606-6fda8dd5e72e,Loree183 Kunde533,F,GENERAL PRACTICE,228 HOLLY ST,NAMPA,ID,83686-5104,43.569121,-116.56743600000001,8
da27b4ec-98b1-3ae2-b950-b2df19e09259,5e6a4a5d-ce7f-3d83-999a-2bf325b57f5a,Claudia969 Meléndez48,F,GENERAL PRACTICE,2404 S ORCHARD ST,BOISE,ID,83705-6725,43.598488,-116.231084,32
1290f8b9-261a-341b-abdb-2db656cb8b5e,fcc4061a-759a-3bf7-8018-6133a5537f40,Magaly973 Pacocha935,F,GENERAL PRACTICE,3061 S MERIDIAN RD,MERIDIAN,ID,83642-7962,43.617852,-116.397129,32
10041a8c-eaf7-375f-8f69-80e3934b4a2d,ba2e2ea0-4bd2-39fb-b78f-9bc6efbef233,Mario764 Huels583,F,GENERAL PRACTICE,21 E MAPLE ST D,HAILEY,ID,83333-4900,43.512475,-114.300205,39
4522eca0-fddb-3cd8-81b7-5f708c267405,943f3a48-c011-3f99-8ae6-0c93cec5df96,Max124 Parker433,M,GENERAL PRACTICE,315 7TH AVE S,NAMPA,ID,83651-3848,43.569121,-116.56743600000001,16
7ff60ec3-5f8b-3205-bca8-4a44e753596c,93d0e67b-d651-3599-9ab8-3528f642337a,Charles364 Lemke654,M,GENERAL PRACTICE,395 S 16TH ST,PAYETTE,ID,83661-3351,44.080715999999995,-116.708522,14
aec91f44-5028-377d-98f5-a1db8cec0533,3ac29b0a-af78-341e-8bdf-2f92f8f26863,Brady998 Ernser583,M,GENERAL PRACTICE,424 F ST,RUPERT,ID,83350-1616,42.640986,-113.633045,29
6e26fb73-31b1-335d-ab58-e7b376578c46,25e8517d-2f6c-390c-88be-192c9a8744c7,Clifton91 Sporer811,M,GENERAL PRACTICE,1828 S MILLENIUM WAY,MERIDIAN,ID,83642-5036,43.617852,-116.397129,53
79a2da1c-7c35-39aa-b35a-952ebc657d54,b9df6e04-5ec6-3387-89be-43e9922f9fc9,Risa429 Mills423,F,GENERAL PRACTICE,1624 E SELTICE WAY,POST FALLS,ID,83854-7022,47.720184,-116.93880300000001,39
b9c7bcb8-5ba5-3dc4-8c6d-93217310942c,58eb5bff-aa54-353d-9aa2-0f20375fcdbf,Renaldo199 Johnston597,M,GENERAL PRACTICE,4750 YELLOWSTONE AVE,CHUBBUCK,ID,83202-2336,42.922627,-112.469476,13
0845764e-8131-334d-98e7-d06a62dfd726,62384651-0a53-36c5-acdd-53b9b0402fc1,Augustine565 Stoltenberg489,M,GENERAL PRACTICE,2006 BIRDIE THOMPSON DR,POCATELLO,ID,83201-2768,42.883262,-112.44098799999999,6
ceee287d-b799-3b4c-8900-db98fc2da149,a76fa6b1-ead5-39c1-ad5a-0138e6dd68ad,Laurice873 Eichmann909,F,GENERAL PRACTICE,927 E POLSTON AVE,POST FALLS,ID,83854-9390,47.720184,-116.93880300000001,27
20713a3c-c27e-33ef-8840-dae8bbb7562c,4796f76c-371d-37ab-8026-1430716cd944,Cheryll577 Mann644,F,GENERAL PRACTICE,162 A RIVERSIDE AVE,OROFINO,ID,83544-9066,46.487266999999996,-116.258123,35
61864b0c-10dc-36f5-bfc5-3440fd60c8ac,684c576f-71bb-306b-94d8-98a1f65964da,Wilburn655 Gislason620,M,GENERAL PRACTICE,100 POLK ST E,KIMBERLY,ID,83341-1610,42.525791999999996,-114.34164299999999,8
ce8fbe55-c296-305e-ad27-f2f04b525e30,c8a9e2cc-ea12-3709-b670-36fabe18e340,Wm806 McKenzie376,M,GENERAL PRACTICE,357 W FIR ST,SHELLEY,ID,83274-1456,43.377134000000005,-112.119932,43
dbda02e8-9349-3be8-ac24-a86747267d02,22f578c3-16ff-345c-bc66-16d396a04674,Alyse240 Weimann465,F,GENERAL PRACTICE,1498 MIDWAY AVE,AMMON,ID,83406-4587,43.476178999999995,-111.95392199999999,29
cda05268-1528-3981-9ad5-d5808bc6e20e,cfe0f9d1-f46c-39f5-a66d-9da1d52a63b0,Cristopher265 Satterfield305,M,GENERAL PRACTICE,1005 HWY 2 W,SANDPOINT,ID,83864,48.376063,-116.459383,56
4e23b13a-2e83-3002-9f3b-14ec9667706b,5db424b9-9c65-332a-a6e1-df02c207ddca,Jonathon205 Runolfsdottir785,M,GENERAL PRACTICE,14775 N KIMO CT,RATHDRUM,ID,83858-8762,47.799425,-116.89138700000001,79
e225d6c4-41ea-36a4-b199-10f7bd238045,4ac73b44-0d5e-3999-9bb0-cdf2a11de685,Kathe603 Kuvalis369,F,GENERAL PRACTICE,12375 W CHINDEN BLVD H,BOISE,ID,83713-1371,43.598488,-116.231084,88
9be32af6-2715-368a-8dd9-398a0df12a4d,7b973f0d-9438-3e6d-94b2-fc152ca20ca0,Noble66 Hyatt152,M,GENERAL PRACTICE,305 E PARK ST C,MCCALL,ID,83638-3804,44.892427000000005,-115.80421799999999,28
e7a65e6f-ca4b-32d9-a442-b64c951a3f65,33c47893-6290-3176-800a-875348ca338d,Jamal145 Smitham825,M,GENERAL PRACTICE,1404 N MAIN ST,MERIDIAN,ID,83642-2799,43.617852,-116.397129,68
1cbca622-fc6c-3dc9-a3b0-e4b20beacfb1,d57f88a4-653d-3008-95e8-4b4fb8746346,Lesley194 Cummings51,M,GENERAL PRACTICE,9217 W STATE ST,BOISE,ID,83714-1737,43.71655300000001,-116.259342,99
7835ca20-4828-36aa-a559-5fd06c211231,16dcd56c-9b9a-3567-8299-e132b0577cd0,Rosina706 Bahringer146,F,GENERAL PRACTICE,4424 E FLAMINGO AVE,NAMPA,ID,83687-9291,43.569121,-116.56743600000001,16
76da2be6-9b35-3878-8d0c-3ba90f8ac1b8,9d9da2f9-7279-3a40-8810-644e53941068,Junior695 Toy286,M,GENERAL PRACTICE,1495 PKWY DR A,BLACKFOOT,ID,83221-1639,43.203547,-112.29468600000001,63
1e1eba8d-d1a1-3bfc-9933-a78769837500,4c238694-b352-3a2f-a739-0c765c12cdb6,Marchelle563 Cruickshank494,F,GENERAL PRACTICE,5593 N GLENWOOD ST,BOISE,ID,83714-1336,43.71655300000001,-116.259342,56
195db3bb-9223-3741-9e17-dd688462d0b0,16d881b6-a6c7-396d-9a5a-f6ffd1fe14fd,Franklyn361 D'Amore443,M,GENERAL PRACTICE,3140 W MILANO DR,MERIDIAN,ID,83646-7201,43.617852,-116.397129,56
96326f89-134f-3e5f-8d7b-721792978b38,7ec89bc9-9e63-3933-a005-43e9d1c51cdd,Gregorio366 Ruecker817,M,GENERAL PRACTICE,895 N 6TH ST E,MOUNTAIN HOME,ID,83647-2207,43.204291999999995,-115.77323200000001,16
ba12d6d3-e8f7-38b9-90a8-067eb80d45e7,869765f5-d20a-3b7a-afde-5d0bc223d3f5,Wayne846 Kutch271,M,GENERAL PRACTICE,609 N CALGARY CT,POST FALLS,ID,83854-4906,47.720184,-116.93880300000001,56
f3a585d0-d709-308d-b5a2-bd674190343e,258015a1-4239-3ac9-820e-3c494ae358cf,Bob965 Shields502,M,GENERAL PRACTICE,620 N 6TH ST,BELLEVUE,ID,83313-5174,43.469351,-114.254575,35
30cb4b47-a1ac-362b-8fcb-83b939b356f7,f67ee9d7-d30b-308f-b5e5-f54bfad167ad,Herman763 Schaden604,M,GENERAL PRACTICE,2265 E SUNNYSIDE RD,IDAHO FALLS,ID,83404-7598,43.474999,-111.959631,4
a3ac7a59-ea2e-3774-a493-085b9cc34929,33aede6e-0423-379d-935f-932595e9a7df,Lance203 Heathcote539,M,GENERAL PRACTICE,4519 ENTERPRISE WAY,CALDWELL,ID,83605-8055,43.649516,-116.735579,26
489076dc-83b0-3dc0-bd1e-ad5e61af03b7,f9fe5d9f-2642-3023-a107-e0ffe8543480,Dewayne363 Bergstrom287,M,GENERAL PRACTICE,134 W CHUBBUCK RD,CHUBBUCK,ID,83202-2383,42.922627,-112.469476,40
456a1402-f190-3a7d-8fbe-07d1ac4aee7b,788ba8ba-6d8a-3b7d-8ef6-d9ec1fb7c660,Rolland302 Zulauf375,M,GENERAL PRACTICE,3175 S MERIDIAN RD,MERIDIAN,ID,83642-9269,43.617852,-116.397129,49
65380eb0-6052-3152-9aa5-ed69a067c8ca,5d46ca58-7465-340d-9e85-dbac3b34781f,Ernesto186 Casanova632,M,GENERAL PRACTICE,1875 N LAKEWOOD DR,COEUR D'ALENE,ID,83814-4928,47.675271,-116.800495,7
28ad6ab8-62ae-38c3-8054-ae611af3c32b,bbfea691-27a9-32c2-a25b-5de1dbf20176,Adah626 Fisher429,F,GENERAL PRACTICE,1139 E WINDING CREEK DR,EAGLE,ID,83616-7232,43.739946,-116.383595,28
bd4a2fe8-dee5-3f1c-87f7-a0002b6178d7,e5534190-0012-3678-aeb7-4ac899ae66d1,Bula88 Prohaska837,F,GENERAL PRACTICE,943 N LINDER,KUNA,ID,83634-3395,43.508615999999996,-116.398458,96
9c8b7781-c0dd-3337-9171-8dc2a91a1aad,005ecef7-c522-351b-8040-5e47957f9e13,Tesha491 Swift555,F,GENERAL PRACTICE,943 N LINDER RD,KUNA,ID,83634-3395,43.508615999999996,-116.398458,40
2afe787a-9c66-3f01-90ea-83de62db6642,36a4a0cd-e1a9-38b8-bfbe-dc91738f4639,Natividad796 Morissette863,F,GENERAL PRACTICE,1210 NW 16TH ST,FRUITLAND,ID,83619-2202,43.904343,-116.90263200000001,43
17f4347d-0f08-3672-93a1-064248f0eeff,8d320f9c-4ec4-3f43-9b2a-186ee478c390,Patrica776 Fahey393,F,GENERAL PRACTICE,533 S MIDDLETON RD,MIDDLETON,ID,83644-6014,43.753039,-116.62331,30
ecef6cdd-2bbd-39ef-a3db-08242e15e94c,fe047dea-7858-37f4-ad13-de0df170e331,Giselle809 Walker122,F,GENERAL PRACTICE,823 CTR AVE,PAYETTE,ID,83661-2535,44.080715999999995,-116.708522,44
bb973773-c1bf-37c4-b82c-c8848dffd413,f3577fc4-0d37-3683-bb08-43bb75ff6391,Claire652 Gorczany269,F,GENERAL PRACTICE,1512 12TH AVE RD,NAMPA,ID,83686-6008,43.569121,-116.56743600000001,22
d43ad553-ec36-3f12-83a0-0df7aafa523b,064f700e-3158-3740-9f43-c7b7c10a68fb,Rashida558 Larson43,F,GENERAL PRACTICE,1948 S EAGLE RD,MERIDIAN,ID,83642-2452,43.617852,-116.397129,30
45a2d7e4-993f-3523-9790-f3aefb195d71,ea2a980c-b9f0-333a-a678-92e7ecd00044,Milton509 Gerlach374,M,GENERAL PRACTICE,3506 12TH ST,LEWISTON,ID,83501-5511,46.208729,-116.913734,64
7584acab-20a0-353d-b270-efd1b9c3c72b,3b47a128-2f38-3740-9b27-e963a4bc483b,Lizette501 Heaney114,F,GENERAL PRACTICE,132 N MAIN ST N,KIMBERLY,ID,83341-2002,42.525791999999996,-114.34164299999999,23
759602ae-300b-327b-a4d6-446f983c8592,1df4c5d9-e6a6-3d1a-baf1-060975edd2ca,Chu728 Kunze215,F,GENERAL PRACTICE,2855 E MAGIC VIEW DR,MERIDIAN,ID,83642-6245,43.617852,-116.397129,50
0fbeb304-9921-34d7-8b5e-0bad0345d4d2,52587080-c90c-3b62-ae5d-9b5b1c31f67b,Alta896 Crooks415,F,GENERAL PRACTICE,486 W 1ST AVE,GLENNS FERRY,ID,83623-2770,43.03561,-115.283543,19
74c4d9ad-5dd7-3c54-bc81-f90d2e252f11,24498b7d-ea72-3b03-9529-a4b9915122af,Annie941 Satterfield305,F,GENERAL PRACTICE,2190 W IRONWOOD CTR DR,COEUR D ALENE,ID,83814-2695,47.508637,-116.886536,18
114add9a-b8da-3443-b1d0-bdac917e94b6,6c450286-05b3-3147-9446-975409f6096e,Kathryne752 Kuvalis369,F,GENERAL PRACTICE,4400 FLAMINGO AVE E,NAMPA,ID,83687-9203,43.569121,-116.56743600000001,34
6715ec35-ebfd-356e-91c7-4ad3ce9bb209,e8c034cb-8fe3-300e-ad80-312b68a08900,Bill567 Bartell116,M,GENERAL PRACTICE,600 N ROBBINS RD,BOISE,ID,83702-4565,43.598488,-116.231084,53
43a962e5-5d62-3923-b3ef-18de50bb335e,5e0e5571-d812-3a8b-98c3-2f904e236fc6,Anja508 Bode78,F,GENERAL PRACTICE,1450 AVIATION DR,HAILEY,ID,83333-8785,43.512475,-114.300205,43
c97fe08c-acd0-3527-9aed-58d34a917378,9848007a-806a-3574-be18-8f78b24e48c8,Micheal721 Ortiz186,M,GENERAL PRACTICE,805 N 6TH,MOUNTAIN HOME,ID,83647-2207,43.204291999999995,-115.77323200000001,31
89b6c65e-a970-3ea0-a28e-302b1123de07,0e97dc89-8f3e-3714-825b-ba9fc33ba362,Cornell131 McClure239,M,GENERAL PRACTICE,520 S EAGLE RD,MERIDIAN,ID,83642-6352,43.617852,-116.397129,39
